TF,DF,Word
1,1,runtim
18,17,show
2,2,capacityschedul
1,1,concurr
6,4,permiss
7,6,threshold
2,1,rotat
8,3,slot
2,2,slow
27,17,transact
3,3,activ
2,2,analyz
1,1,jobtrack
1,1,mail.gmail.com
6,5,secondari
3,2,repl
14,12,requir
14,6,mapper
7,3,hostid
1,1,intermitt
1,1,metaservershutdownhandl
3,3,summari
5,4,kernel
1,1,stargat
1,1,fanout
1,1,testcas
5,4,concern
1,1,infinit
46,45,detect
2,2,review
2,2,hregion.bulkloadhfil
3,3,assumpt
16,10,parent
3,2,bloomfilt
208,103,region
2,1,retir
7,7,inconsist
1,1,jitter
7,7,period
2,2,distributedlogreplay
1,1,cancel
3,2,sidelin
2,2,coupl
3,2,skew
3,2,decomiss
2,2,describeownership
1,1,delegationtoken
1,1,listen_address
3,3,addit
17,11,hftp
1,1,followup
1,1,comment|http
2,2,thousand
5,4,resolut
60,51,case
2,2,outofmemory
3,2,messagingservice.java
3,3,mount
1,1,outofmemori
3,3,invok
4,1,invoc
6,2,tasktrack
1,1,advantag
10,5,metric
6,4,destin
146,110,cluster
2,1,splitlogwork
5,3,httpserver
2,1,develop
10,7,author
98,73,check
2,2,binari
5,4,epoch
2,2,document
1,1,week
15,15,finish
5,3,driver
1,1,someon
1,1,dtestbot
2,1,drain
1,1,nameservic
2,2,model
7,4,interface
7,7,execut
11,7,rest
24,19,kill
4,4,get_slic
1,1,touch
1,1,speed
1,1,scenerio
7,4,columnfamilyrecordread
48,24,hint
1,1,mmap
21,16,regionserv
1,1,uptod
2,1,servermanag
1,1,startkey
1,1,learner.java
1,1,bloc
2,2,rangeslicecommand
1,1,timeuuid
98,72,read
3,2,rejoin
1,1,regio
1,1,zkcli
2,2,world
4,4,leveledcompactionstrategi
2,1,whitespac
2,2,integ
99,68,server
6,5,cqlsh
3,2,fuse-df
1,1,cascad
18,16,output
2,2,hand-off
12,10,manag
2,1,intervaltre
1,1,deadserv
3,3,assignmentmanag
2,2,image/edit
9,6,refresh
2,2,getdelegationtoken
1,1,constitut
9,9,assertionerror
1,1,freez
16,9,slice
1,1,keytab
2,2,confirm
1,1,definit
1,1,achiev
1,1,roundrobinschedul
23,15,exit
1,1,htablepool
19,15,refer
2,1,power
4,3,garbag
1,1,inspect
5,5,broken
33,26,throw
4,4,comparison
1,1,clust
2,2,cacheadmin
2,2,acl
15,11,degre
1,1,stand
3,2,neighbor
3,3,backup
4,4,nullpointerexception
2,2,seqid
2,1,splitlogmanag
25,21,mark
1,1,logsync
2,1,clusterid
2,2,tokenmetadata
6,5,overwrit
106,79,start
1,1,lot
4,4,submiss
1,1,onlineregion
1,1,buggi
2,2,pull
3,3,possibl
29,27,default
18,9,bucket
2,2,stacktrac
1,1,deadlock
1,1,co-ordin
22,8,scanner
125,98,creat
2,1,decoratedkey
1,1,watcher
9,9,decreas
1,1,numregion
247,142,file
2,2,proport
10,8,distcp
7,7,incorrect
8,5,field
14,10,cleanup
1,1,collis
2,2,hibern
6,3,trash
1,1,poor
6,5,sequenc
1,1,drift
4,4,fsck
18,12,snitch
11,7,pool
34,28,reduc
7,7,assert
54,35,directori
39,14,fsimag
1,1,compactionmanag
3,2,cfrr
2,2,descript
2,2,mast
2,2,degrad
1,1,lack
1,1,month
5,4,abil
42,39,follow
22,19,disk
8,4,tail
18,18,introduc
3,3,fals
13,9,offlin
1,1,util
5,2,candid
46,39,failur
13,13,ticket
1,1,bottleneck
2,2,jobimpl
1,1,getsplit
1,1,re-elect
1,1,--
47,36,list
2,2,kannan
3,3,compactio
5,4,adjust
4,4,replication_factor
9,8,sync
2,2,past
12,6,rate
1,1,pressur
6,6,design
19,12,deleg
1,1,localclust
4,4,clock
2,2,hconnectionmanag
3,2,section
1,1,learner
3,3,replicationmonitor
1,1,overload
94,59,delet
28,21,version
3,2,describe_r
51,40,method
6,5,hash
4,2,memstoret
4,4,hintedhandoff
2,1,free
36,31,trunk
1,1,standard
3,3,modifi
71,45,valu
23,17,thrift
9,5,search
3,2,sender
6,6,amount
10,7,keyvalu
3,3,pick
9,7,transit
12,11,ask
26,15,safemod
14,7,famili
3,2,decrement
17,12,select
2,2,hconnectionimplement
1,1,regist
2,2,coverag
1,1,datastax
2,2,minor
1,1,brisk
2,2,chararray
7,7,stick
1,1,aris
10,8,endpoint
1,1,reducetask
4,4,histori
1,1,remain
3,2,system.p
3,2,abandon
1,1,dorollback
17,12,scan
6,3,registr
7,6,share
4,1,shard
14,8,accept
1,1,cours
2,1,newlin
33,25,secur
1,1,getmast
4,3,mapr
2,2,regener
3,2,resultset
3,3,reflect
6,5,bloom
2,1,lifecycle
4,3,short
2,2,subsnitch
1,1,incomingtcpconnect
1,1,callback
2,1,minizookeeperclust
2,2,ensembl
9,8,help
2,1,propertyfilesnitch
1,1,fsdirectori
5,4,reconnect
1,1,bulkrecordwrit
3,3,paramet
3,3,zxid
3,2,runnabl
5,4,filechannel
3,3,segfault
11,10,pend
1,1,bypass
6,4,alter
102,75,return
13,8,timestamp
1,1,framework
6,6,complain
1,1,troubleshoot
8,6,authent
77,43,token
1,1,found
17,10,truncat
8,6,hfile
1,1,indexsummari
4,3,weight
2,2,idea
1,1,procedur
69,48,connect
2,2,todd
37,30,event
2,2,columncount
1,1,loadbal
3,2,chooserandom
2,2,print
1,1,foreground
4,3,qualifi
2,1,proxi
3,1,choosetarget
3,3,differ
8,8,reason
17,16,base
1,1,believ
1,1,murmur
26,18,put
1,1,basi
39,26,thread
13,10,launch
2,1,circuit
5,4,heartbeat
47,29,assign
1,1,major
1,1,dont
1,1,feel
37,32,number
4,4,mrappmast
3,3,htabl
54,46,miss
1,1,guess
14,10,script
3,2,interact
2,2,construct
30,13,checkpoint
2,2,scheme
3,2,disagr
34,26,store
19,12,schema
17,16,option
3,2,selector
1,1,part
7,6,pars
1,1,hintscolumnfamili
2,1,dfsoutputstream
2,2,grace
1,1,kind
2,2,grep
2,1,outboundtcpconnect
3,2,remot
65,45,remov
5,4,reus
4,3,consumpt
4,2,ksdef
5,3,toward
1,1,cleaner
4,4,comput
4,2,gridmix
11,5,packag
21,14,expir
2,2,cfhistogram
4,4,null
1,1,agenteechain
2,2,abstractcolumnfamilyinputformat
1,1,self
3,3,violat
18,16,build
4,4,pipelin
14,9,distribut
1,1,exec
1,1,deletedcolumn
8,8,choos
12,8,reach
25,9,quota
2,1,rumen
2,2,packetrespond
3,3,plan
7,6,hregion
14,10,quorum
