TF,DF,Word
3,3,plan
11,8,phase
1,1,encodin
12,3,segment
24,19,class
2,1,aggregationcli
1,1,broadcast
1,1,allevi
4,3,renam
6,4,quorum
1,1,partition
60,43,request
2,2,rais
2,2,face
3,3,reportdiff
1,1,deni
2,2,yang
10,5,snapshot
4,3,tracker
11,10,clean
2,2,thank
4,2,link
5,3,commitlog
1,1,boundari
5,5,fact
3,1,threadpoolexecutor
1,1,visibl
11,11,show
13,11,random
10,9,concurr
3,3,speedup
4,2,jetti
1,1,comment|http
9,5,session
1,1,servlet
6,5,read/writ
1,1,dfsoutputstream
8,6,threshold
13,9,protocol
161,103,data
25,23,find
8,8,involv
22,18,access
2,2,getclasscontext
12,12,slow
6,5,locat
1,1,async
3,3,rowmut
20,13,hdfs
18,11,transact
77,44,cache
1,1,apach
2,2,forev
3,2,truncat
2,2,fuzzyrowfilt
21,15,latenc
9,8,factor
2,2,explain
2,2,local
2,2,jobtrack
5,5,info
1,1,mail.gmail.com
2,2,hit
1,1,point-of-no-return
1,1,datanod
4,4,beat
4,4,background
2,2,secondari
2,2,nativ
1,1,mainten
1,1,safe-mod
2,2,classload
2,1,import
29,23,increas
2,2,manner
7,6,restart
3,3,reveal
1,1,regionobserv
3,2,internalreleaseleas
5,3,editlog
1,1,timeou
3,3,stc
4,2,probabl
22,21,patch
15,14,provid
3,3,stuff
4,4,integr
27,16,partit
34,25,contain
1,1,lifecycle
5,4,setup
2,2,summari
2,2,respond
4,4,kernel
4,4,set
2,2,figur
3,2,grain
5,4,dump
2,2,brought
1,1,applicationmast
15,13,startup
3,3,accord
12,8,memstor
1,1,stargat
3,2,touch
28,25,result
14,9,respons
20,17,fail
13,10,close
6,5,stack
21,14,hbase
17,17,subject
2,1,busi
1,1,awar
1,1,statu
44,37,detect
1,1,extend
3,2,pattern
9,9,someth
5,4,namesystem
2,1,leasecheck
30,21,state
3,2,hregionserv
1,1,appmast
1,1,dynam
1,1,mvcc
6,6,progress
6,6,experi
4,4,approach
2,1,attribut
2,2,altern
3,2,assumpt
2,2,bound
5,4,parent
1,1,week
2,2,isol
5,5,popul
1,1,bloomfilt
5,4,cycl
9,6,job
4,2,hardlink
12,8,key
1,1,oozi
3,3,solv
5,4,dfsinputstream
15,13,minut
131,112,improve
3,3,protect
1,1,clust
2,2,admin
1,1,fault
94,60,region
3,1,ramp
3,3,display
3,2,dataxceiv
10,6,instanc
3,3,monitor
3,2,braf
10,10,context
7,7,logic
1,1,expand
17,11,coprocessor
1,1,provis
1,1,org.apache.hadoop.mapred.ifileinputstream
6,4,evict
50,43,load
2,1,loadincrementalhfil
1,1,jitter
4,3,author
4,3,mini
4,4,instanti
9,5,schedul
10,8,address
11,9,period
2,1,distributedlogreplay
