TF,DF,Word
3,2,splitlogmanag
23,20,chang
4,3,announc
10,5,merg
2,1,specul
1,1,dfsoutputstream.clos
2,1,preemption
3,1,slot
6,4,transfer
7,7,support
1,1,question
3,3,overwrit
14,10,custom
67,46,start
3,3,reli
5,3,keyspac
2,2,includ
4,2,lot
1,1,forward
2,2,:
27,21,function
1,1,memorychannel
1,1,integrationtestbulkload
1,1,forc
1,1,domin
2,2,regard
2,2,idea
1,1,skip
4,2,translat
1,1,atom
1,1,bug
8,8,count
3,2,pull
2,1,consist
1,1,possibl
6,5,default
1,1,rpcserver
1,1,logstream
3,2,bucket
6,2,record
11,6,meta
2,2,limit
37,33,problem
10,7,deadlock
11,11,expect
4,3,notif
1,1,supervisor
4,3,scanner
73,54,creat
2,1,decoratedkey
1,1,chao
1,1,leveledcompact
1,1,watcher
2,2,chanc
22,13,replica
14,12,exist
1,1,servershutdown
106,64,file
1,1,download
1,1,proport
28,25,check
1,1,probabl
2,2,incorrect
1,1,titl
4,4,detail
1,1,refactor
11,8,cleanup
1,1,collis
6,6,branch
1,1,regionplan
77,62,test
1,1,miniclust
190,102,node
1,1,variabl
1,1,stat
8,8,relat
1,1,scrub
4,4,determin
1,1,gigabyt
7,7,sequenc
1,1,flusher
4,3,stay
7,4,stag
1,1,multiput
14,9,servershutdownhandl
1,1,sasl
3,2,pool
13,9,reduc
5,3,multithread
4,2,savenamespac
1,1,algorithm
1,1,testfsck
22,14,directori
2,2,ycsb
1,1,descript
1,1,txnlog
2,2,supercolumn
1,1,portion
3,3,ignor
1,1,potenti
62,53,time
1,1,push
4,2,decommiss
2,2,backward
1,1,thriftserv
5,4,stick
